task_id,node_id,container_name,start_epoch_ms,finish_epoch_ms,duration_seconds
autodock046,C4-node2,worker-c4-2,1774258662067,1774258662895,0.828
autodock047,C4-node3,worker-c4-3,1774258662221,1774258663294,1.073
autodock040,C1-node4,worker-c1-4,1774258661525,1774258661686,0.161
autodock041,C1-node1,worker-c1-1,1774258660974,1774258661115,0.141
autodock044,C1-node4,worker-c1-4,1774258661607,1774258661775,0.168
autodock045,C4-node1,worker-c4-1,1774258661929,1774258662481,0.552
autodock042,C1-node2,worker-c1-2,1774258661565,1774258661728,0.163
autodock043,C1-node3,worker-c1-3,1774258661611,1774258661765,0.154
autodock059,C1-node4,worker-c1-4,1774258662407,1774258662553,0.146
autodock057,C1-node2,worker-c1-2,1774258662306,1774258662441,0.135
autodock058,C1-node3,worker-c1-3,1774258662401,1774258662540,0.139
autodock051,C3-node4,worker-c3-4,1774258662421,1774258662758,0.337
autodock052,C2-node1,worker-c2-1,1774258662623,1774258662960,0.337
autodock050,C3-node3,worker-c3-3,1774258662621,1774258663048,0.427
autodock055,C2-node4,worker-c2-4,1774258662835,1774258663202,0.367
autodock056,C1-node1,worker-c1-1,1774258661777,1774258661932,0.155
autodock053,C2-node2,worker-c2-2,1774258662624,1774258662943,0.319
autodock054,C2-node3,worker-c2-3,1774258662713,1774258662975,0.262
